2,1,2,1,31,7,31,4,1,2,1,100,31,66,22
1,1,2,1,37,7,11,2.5,1,1,1,110,32,22,22
2,1,1,1,32,7,31,4,1,2,1,330,31,66,22
1,1,3,1,32,8,31,4,1,2,1,110,33,74,13
1,1,1,1,41,6,11,2.5,1,1,1,110,52,74,11
1,1,1,1,34,19,11,2.5,1,1,1,310,31,85,27
1,1,3,1,43,12,1,3,1,1,1,110,31,67,13
1,1,3,1,62,6,31,4,1,2,1,100,61,48,13
1,1,1,1,14,6,11,2.5,1,1,1,190,31,74,13
2,1,3,1,41,6,11,2.5,1,1,1,110,31,74,11
1,1,1,2,37,23,1,3,1,2,1,100,31,74,13
1,1,3,1,34,16,11,2.5,1,1,1,110,31,22,22
2,1,1,1,21,13,1,3,1,2,1,10,31,83,90
1,1,1,1,36,6,1,3,1,1,1,10,51,22,24
1,1,1,1,32,5,11,2.5,1,1,1,100,31,70,13
1,1,3,1,41,12,31,4,1,2,1,110,31,74,13
2,1,3,1,43,4,11,2.5,1,1,1,110,31,74,13
2,1,1,1,12,12,11,2.5,1,1,1,159,31,65,13
2,1,1,1,51,9,11,2.5,1,1,1,10,33,22,11
1,1,1,1,35,6,11,2.5,1,1,1,110,31,74,11
1,1,1,1,22,20,31,5,1,2,1,110,22,36,13
1,1,3,1,43,4,11,2.5,1,1,1,110,31,74,13
1,1,3,1,31,5,31,4,1,2,1,310,31,38,13
1,1,3,1,13,34,11,2.5,1,1,1,100,31,50,13
1,1,3,1,41,30,11,2.5,1,1,1,100,44,65,13
1,1,3,1,31,10,11,2.5,1,1,1,110,31,74,13
1,1,1,1,32,27,11,2.5,1,1,1,100,32,53,13
2,1,1,1,13,6,11,2.5,1,1,1,110,31,74,13
1,1,3,1,36,6,11,2.5,1,1,1,110,31,74,13
1,1,3,1,36,13,11,3,1,2,1,10,31,83,19
1,1,3,1,34,8,31,4,1,2,1,110,31,74,11
1,1,1,1,34,20,11,2.5,1,1,1,110,31,36,13
2,1,3,1,65,9,31,4,1,2,1,100,31,50,13
1,1,2,1,31,4,31,5,1,2,1,110,31,74,13
1,1,1,1,31,12,11,2.5,1,1,1,330,31,65,13
1,1,3,1,35,10,31,4,1,2,1,190,31,81,30
1,2,1,1,15,34,11,2.5,1,1,1,10,15,87,27
1,1,1,1,14,20,11,2.5,1,1,1,310,31,36,29
2,1,3,1,21,36,31,4,1,2,1,100,21,90,10
1,1,3,1,41,21,31,4,1,2,1,100,31,69,40
2,1,2,1,13,21,31,4,1,2,1,110,11,22,13
1,1,3,1,33,20,11,2.5,5,1,1,310,31,36,13
1,1,3,1,63,12,31,4,1,2,1,200,31,65,13
1,1,3,1,35,5,31,4,1,2,1,110,31,37,13
1,1,1,1,33,7,11,2.5,1,1,1,210,31,65,29
1,1,3,1,31,31,31,4,1,2,1,310,31,36,13
2,1,3,1,31,21,31,4,1,2,1,100,31,34,29
1,1,3,1,34,8,11,2.5,1,1,1,110,31,74,11
1,1,2,1,32,20,11,2.5,1,1,1,310,31,36,13
2,1,3,1,43,15,11,2,1,2,1,100,31,22,40
2,1,3,1,31,13,41,3,1,2,1,10,31,83,19
2,1,13,1,21,7,11,2,5,2,1,100,31,50,29
1,1,3,1,32,13,11,3,1,2,1,10,31,83,90
2,1,1,1,22,6,11,2.5,1,1,1,110,31,74,11
2,1,1,1,37,5,11,2.5,1,1,1,10,31,73,13
1,1,3,1,31,10,31,4,1,2,1,110,31,70,13
1,1,1,1,33,6,11,2.5,1,1,1,110,31,70,13
1,1,1,1,41,5,11,2.5,1,1,1,330,31,36,13
1,1,3,1,23,5,31,4,1,2,1,170,31,81,24
1,1,3,1,50,19,11,2,1,2,1,10,44,86,27
1,1,3,1,32,12,31,4,1,2,1,100,31,73,11
1,1,3,2,31,5,1,3,1,2,1,190,31,41,13
1,1,3,1,35,21,31,4,1,2,1,100,44,65,13
2,1,3,1,42,4,11,2.5,1,1,1,190,31,74,13
2,1,3,1,31,16,11,2.5,1,1,1,110,31,66,22
2,1,1,1,32,8,11,2.5,1,1,1,172,31,81,29
1,1,3,1,33,6,31,4,1,2,1,100,31,74,13
2,1,1,1,41,10,1,3,1,1,1,190,31,74,13
1,1,3,1,43,4,31,4,1,2,1,10,43,47,29
2,1,1,1,34,4,1,3,1,1,1,10,34,82,24
2,1,3,1,32,30,11,2.5,1,1,1,330,31,72,90
1,1,1,1,37,13,11,3,1,2,1,10,31,83,19
2,1,3,1,31,21,11,2.5,1,1,1,240,31,64,29
2,1,1,1,45,5,11,2.5,1,1,1,110,31,74,11
1,1,2,1,37,20,11,2.5,1,1,1,310,31,36,13
1,1,1,1,35,6,11,2.5,1,1,1,10,35,22,13
1,1,3,1,33,6,31,4,1,2,1,160,31,47,13
1,1,1,1,13,10,11,2.5,1,1,1,110,31,74,13
1,1,1,1,31,6,11,2.5,1,1,1,110,31,74,13
1,1,1,1,37,7,11,2.5,1,1,1,100,31,70,40
2,1,1,1,22,28,11,2.5,1,1,1,330,31,36,13
2,1,1,1,31,8,31,4,1,2,1,330,31,74,13
1,1,1,1,22,20,11,2.5,1,1,1,110,31,41,13
1,1,3,1,61,27,31,4,1,2,1,110,43,37,13
1,1,1,1,32,5,11,2.5,1,1,1,300,31,36,13
2,1,3,1,51,12,31,4,1,2,1,210,31,65,29
2,1,2,1,23,33,11,2.5,1,1,1,100,31,22,40
2,1,3,1,41,10,31,4,1,2,1,110,11,48,13
1,1,3,1,41,28,11,2.5,1,1,1,310,11,36,13
1,1,1,1,37,7,11,2.5,1,1,1,100,31,81,13
1,1,1,1,31,20,11,2.5,1,1,1,310,31,36,13
1,1,1,1,42,6,11,2.5,1,1,1,110,42,74,11
2,1,1,1,37,36,11,2.5,1,1,1,150,31,39,90
1,1,3,1,35,5,11,2.5,1,1,1,110,31,74,11
2,1,3,1,31,15,31,4,1,2,1,100,31,70,22
2,1,3,1,31,12,11,2.5,1,1,1,110,31,66,13
1,1,3,1,33,6,31,4,1,2,1,110,31,74,13
2,1,1,1,37,7,11,2.5,1,1,1,10,31,84,90
1,1,1,1,34,8,11,2.5,1,1,1,110,31,74,11
1,1,3,1,33,6,31,4,1,2,1,100,31,74,13
1,1,2,1,33,28,11,2.5,5,1,1,310,31,36,13
1,1,3,1,32,10,11,2.5,1,1,1,110,31,74,11
2,1,3,1,41,18,11,2.5,1,1,1,100,31,81,11
1,1,1,1,65,13,11,3,1,2,1,10,65,82,90
2,1,3,1,43,8,11,2.5,1,1,1,110,43,74,11
1,1,1,2,62,6,1,3,1,1,1,100,11,22,13
1,1,1,1,43,12,11,2.5,1,1,1,150,31,63,13
1,1,2,1,43,34,11,2.5,1,1,1,10,31,67,30
1,1,3,1,50,5,31,4,1,2,1,160,13,45,90
1,1,1,1,41,18,11,2.5,1,1,1,10,44,91,30
1,1,1,1,37,20,11,2.5,1,1,1,310,31,36,90
2,1,1,1,51,5,11,2.5,1,1,1,100,51,34,29
1,1,1,1,34,27,11,2.5,1,1,1,110,31,74,13
1,1,3,1,62,20,31,5,1,2,1,110,31,36,22
1,1,3,1,34,6,11,2.5,1,1,1,110,31,74,13
2,1,2,1,13,15,11,2,1,2,1,10,12,82,24
1,1,3,1,36,3,31,4,1,2,1,110,36,22,13
2,1,1,1,51,9,11,2.5,1,1,1,330,31,39,13
2,1,1,1,32,15,11,2,1,2,1,330,32,22,30
1,1,1,1,33,7,11,2.5,1,1,1,110,33,33,21
1,1,1,1,61,5,31,4,1,2,1,110,61,41,13
1,1,1,1,33,4,11,2.5,1,1,1,110,31,74,13
1,1,1,1,33,6,11,2.5,1,1,1,110,31,70,13
2,1,1,1,32,7,11,2.5,1,1,1,170,31,81,24
1,1,1,1,44,5,11,2.5,1,1,1,110,31,74,13
1,1,3,1,43,12,11,2.5,1,1,1,190,43,44,13
2,1,1,1,41,18,11,2.5,1,1,1,100,31,74,13
1,1,1,1,32,10,11,2.5,1,1,1,110,31,74,13
1,1,2,1,32,6,11,2.5,1,1,1,110,31,74,13
1,1,1,1,61,6,31,4,1,2,1,170,31,22,13
1,3,1,1,41,6,11,2.5,1,1,1,110,31,70,13
1,1,13,1,15,21,11,2.5,5,1,1,150,31,65,13
1,1,13,1,61,4,11,2.5,1,1,1,100,31,75,40
2,1,3,1,32,7,11,2,5,2,1,100,31,72,40
2,1,1,1,32,7,11,2,5,2,1,300,31,35,40
1,1,3,1,31,34,31,4,1,2,1,100,31,81,40
2,1,1,1,33,15,31,4,1,2,1,100,44,70,90
1,1,1,1,41,6,31,4,1,2,1,100,61,48,13
2,1,1,1,51,19,11,2.5,1,1,1,100,31,70,29
1,1,3,1,35,12,11,2.5,1,1,1,100,31,65,11
2,1,1,1,34,15,11,2.5,1,1,1,10,33,22,24
1,1,3,1,22,14,31,4,1,2,1,110,31,22,13
2,1,3,1,31,14,31,4,1,2,1,110,31,22,13
2,1,1,1,14,6,11,2.5,1,1,1,100,31,44,11
1,1,1,1,32,5,11,2.5,1,1,1,310,31,36,13
1,1,3,1,34,6,11,2.5,1,1,1,110,44,74,11
1,1,3,1,32,21,31,4,1,2,1,330,31,22,13
1,1,3,1,51,10,31,4,1,2,1,110,31,70,40
1,1,1,1,37,6,11,2.5,1,1,1,110,11,22,11
1,1,3,1,31,4,31,5,1,2,1,110,42,48,13
1,1,1,1,51,12,11,2.5,1,1,1,110,31,74,13
1,1,3,1,33,8,11,2.5,1,1,1,310,31,74,13
1,1,1,1,37,7,11,2.5,1,1,1,110,37,70,13
2,1,1,1,37,35,11,3,5,2,1,10,31,69,23
1,1,3,1,42,20,11,2.5,1,1,1,110,31,36,13
2,1,3,1,31,13,41,3,1,2,1,10,31,83,19
2,1,1,1,33,33,11,2.5,1,1,1,110,31,81,27
1,1,3,1,50,5,31,4,1,2,1,110,31,36,13
1,1,3,1,50,21,31,4,1,2,1,160,31,65,11
2,1,1,1,32,7,11,2.5,1,1,1,330,31,40,21
1,1,1,2,34,7,1,3,1,2,1,10,32,82,24
1,1,1,2,35,10,11,2.5,1,1,1,10,35,74,13
2,1,1,1,45,5,11,2.5,1,1,1,310,31,36,90
1,1,3,1,14,8,11,2.5,1,1,1,100,31,77,13
2,1,3,1,21,4,11,2.5,1,1,1,110,31,74,11
2,1,2,1,34,35,11,3,5,2,1,10,31,51,23
1,1,3,1,37,6,11,2.5,5,1,1,100,31,47,13
1,1,1,1,62,12,11,2.5,1,1,1,110,31,74,13
1,1,3,1,32,4,31,5,1,2,1,100,31,74,13
2,1,3,1,21,30,11,2.5,1,1,1,100,33,65,90
1,1,1,1,43,12,11,2.5,1,1,1,110,31,74,13
1,5,1,1,65,12,31,4,2,2,1,100,65,44,13
2,1,1,1,33,7,11,2.5,1,1,1,330,31,22,90
1,1,1,1,32,5,11,2.5,1,1,1,10,31,74,11
2,1,1,1,13,20,31,5,1,2,1,110,31,36,13
1,10,3,1,31,20,31,5,1,2,1,110,31,36,29
1,1,3,1,32,20,31,5,1,2,1,100,32,22,13
1,1,3,1,31,16,31,4,1,2,1,160,31,66,22
2,1,3,1,32,15,11,2,1,2,1,100,31,72,40
2,1,1,1,33,12,11,2.5,5,1,1,100,31,65,13
1,1,1,1,14,6,11,2.5,1,1,1,110,31,74,11
2,1,3,1,31,15,11,2.5,1,1,1,10,31,22,24
1,1,2,1,43,21,31,4,1,2,1,210,31,65,29
1,1,12,1,34,7,11,2,5,2,1,100,31,22,21
2,1,1,1,37,5,11,2.5,1,1,1,310,31,36,13
2,1,1,2,14,12,1,3,1,2,1,10,14,22,24
2,1,2,1,31,30,11,2.5,1,1,1,100,31,70,40
1,1,1,1,22,5,11,2.5,1,1,1,310,31,36,13
1,1,1,1,37,27,11,2.5,1,1,1,110,31,36,13
2,1,3,1,31,34,31,4,1,2,1,160,31,66,22
2,1,1,1,62,13,11,3,1,2,1,10,31,27,29
1,1,3,1,31,6,31,4,1,2,1,110,31,81,13
1,1,1,1,37,20,11,2.5,1,1,1,310,31,36,90
1,1,1,1,41,17,11,2.5,1,1,1,100,31,65,13
1,1,13,1,15,7,11,2,5,2,1,110,31,69,22
1,1,3,1,31,7,31,4,1,2,1,300,31,69,22
1,1,1,1,37,7,1,3,1,2,1,10,31,82,24
1,1,1,1,21,6,1,3,1,1,1,330,31,22,13
1,1,1,1,62,6,11,2.5,1,1,1,110,61,74,13
2,1,1,1,31,20,11,2.5,1,1,1,310,31,36,13
1,1,13,1,32,7,11,2,5,2,1,110,32,81,90
2,1,3,1,31,13,41,3,1,2,1,10,31,83,19
2,1,1,1,51,35,11,3,5,2,1,10,31,74,23
1,12,2,1,52,6,31,4,1,2,1,110,53,74,13
1,1,2,1,31,7,11,2.5,1,1,1,110,31,66,22
2,1,1,1,43,19,11,2,1,2,1,10,31,82,24
2,1,1,1,35,4,11,2.5,1,1,1,110,31,74,13
2,1,1,1,51,8,11,2.5,1,1,1,300,31,22,13
1,1,3,1,43,20,11,2.5,1,1,1,310,31,36,90
2,1,3,1,32,30,31,4,1,2,1,100,31,22,25
2,1,3,1,33,34,31,4,1,2,1,200,31,22,40
2,1,3,1,31,20,11,2.5,1,1,1,310,31,36,13
2,1,3,1,32,30,11,2.5,1,1,1,100,31,81,13
2,1,3,1,35,19,11,2,1,2,1,150,31,86,25
1,1,1,1,32,4,11,2.5,1,1,1,190,31,74,13
1,1,3,1,31,14,31,4,1,2,1,110,31,74,13
2,1,1,1,13,7,11,2.5,1,1,1,10,31,75,90
2,1,3,1,22,13,11,3,1,2,1,10,31,83,19
1,1,1,1,37,5,11,2.5,1,1,1,190,31,44,13
1,1,3,1,42,13,11,7,1,2,1,10,31,83,19
2,1,3,1,31,13,11,3,1,2,1,10,31,83,19
1,1,3,1,37,6,11,2.5,1,1,1,110,11,74,13
1,1,3,1,53,5,31,4,1,2,1,310,45,36,13
1,1,13,1,34,28,11,2.5,5,1,1,310,31,36,13
1,1,1,1,41,12,11,2.5,1,1,1,240,31,64,13
1,1,1,1,13,20,11,2.5,1,1,1,310,31,36,13
1,1,1,1,34,20,11,2.5,1,1,1,310,31,36,13
1,1,1,1,43,4,11,2.5,1,1,1,10,11,74,13
1,1,1,1,43,6,11,2.5,1,1,1,110,44,74,13
1,1,1,1,33,5,11,2.5,1,1,1,190,31,36,13
2,8,3,1,45,31,31,4,1,2,1,100,31,22,13
1,1,1,1,32,6,11,2.5,5,1,1,110,31,74,11
2,1,1,1,31,9,11,2.5,1,1,1,110,31,39,13
1,1,3,1,31,20,11,2.5,1,1,1,310,31,36,13
1,1,3,1,34,17,11,2.5,1,1,1,310,31,36,13
1,1,3,1,31,12,31,4,1,2,1,100,31,64,29
2,1,1,1,21,9,11,2.5,1,1,1,200,31,72,40
2,1,1,1,13,7,11,2.5,1,1,1,110,31,70,13
2,1,1,1,31,34,11,2.5,1,1,1,10,31,94,90
2,1,3,1,41,12,11,2.5,1,1,1,100,31,44,90
2,1,1,2,34,12,1,3,1,1,1,10,31,82,24
1,1,3,1,41,4,11,2.5,1,1,1,110,31,74,13
2,1,1,1,33,7,11,2.5,1,1,1,110,33,66,22
2,1,3,1,31,13,41,3,1,2,1,10,31,83,19
2,1,3,1,62,31,31,4,1,2,1,100,62,66,22
1,1,3,1,22,14,31,4,1,2,1,160,31,70,13
2,1,2,1,31,12,11,2.5,1,1,1,330,31,65,13
1,1,1,1,33,4,11,2.5,1,1,1,190,31,74,13
1,1,2,1,31,7,11,2.5,1,1,1,160,31,66,22
2,15,1,1,43,16,11,2.5,1,1,1,330,31,72,22
2,1,3,1,32,9,11,2.5,1,1,1,174,31,26,13
2,1,1,1,35,10,1,3,1,2,1,10,35,82,24
1,1,1,1,37,21,11,2.5,5,1,1,300,31,65,29
1,1,3,1,21,6,11,2.5,1,1,1,160,31,22,40
2,1,1,1,31,6,31,4,1,2,1,100,31,69,21
1,1,3,1,42,5,11,2.5,1,1,1,173,31,74,13
1,1,1,1,33,6,11,2.5,1,1,1,110,31,74,13
2,1,1,1,31,7,11,2.5,1,1,1,100,31,66,22
1,1,2,1,41,10,11,2.5,1,1,1,110,31,74,13
1,1,3,1,13,7,11,2.5,1,1,1,100,31,48,13
1,1,2,1,42,9,11,2.5,1,1,1,310,42,36,13
2,1,3,1,62,24,11,2.5,1,1,1,300,31,22,21
2,1,13,2,42,16,1,3,1,2,1,10,37,22,24
1,1,1,1,42,10,11,2.5,1,1,1,110,31,74,29
1,1,3,1,31,3,31,4,1,2,1,310,31,36,13
2,1,1,1,42,8,11,2.5,1,1,1,100,44,46,29
1,1,1,1,32,5,11,2.5,1,1,1,330,32,38,29
2,1,1,2,21,5,1,4.5,1,1,1,110,31,22,13
2,1,3,2,37,9,1,3,1,1,1,110,31,74,13
2,1,3,1,42,6,11,2.5,1,1,1,110,11,22,13
1,1,3,1,37,5,11,2.5,1,1,1,110,31,74,11
2,1,3,1,34,22,1,3,1,2,1,10,34,82,24
1,1,13,1,44,7,11,2,5,2,1,190,31,36,90
1,1,3,2,43,8,11,2.5,1,1,1,10,33,74,13
2,1,1,1,13,12,11,2.5,1,1,1,300,33,64,13
2,1,3,1,31,24,31,4,1,2,1,160,31,66,22
1,1,1,1,42,9,11,2.5,1,1,1,310,31,22,13
1,1,1,1,37,6,11,2.5,1,1,1,110,11,74,13
1,1,3,1,41,20,11,2.5,1,1,1,110,50,36,13
2,1,3,1,62,6,31,4,1,2,1,110,11,48,13
2,1,3,1,31,32,31,5,1,2,1,10,31,82,19
2,1,1,1,32,7,11,2.5,1,1,1,170,31,74,90
1,1,13,2,33,24,1,3,1,1,1,10,31,82,24
1,1,3,1,51,10,31,4,1,2,1,190,31,81,90
1,1,1,1,34,28,11,2.5,1,1,1,150,33,65,13
1,1,3,1,35,21,31,4,1,2,1,190,31,64,13
1,1,1,1,31,13,11,7,1,2,1,10,31,83,19
2,1,3,1,33,15,31,4,1,2,1,110,33,66,22
1,1,3,1,37,10,31,4,1,2,1,110,37,55,90
1,1,2,1,33,20,11,2.5,1,1,1,310,31,36,90
1,1,3,1,62,6,31,4,1,2,1,110,31,74,13
2,1,1,1,43,6,11,2.5,1,1,1,110,42,74,13
1,1,2,1,41,6,11,2.5,1,1,1,110,31,74,13
2,1,3,1,31,20,31,5,1,2,1,310,31,36,13
1,1,3,1,15,5,31,4,1,2,1,100,31,81,13
1,1,1,1,23,4,11,2.5,1,1,1,110,31,74,13
2,1,1,1,13,15,1,3,1,2,1,10,31,82,24
1,1,2,1,23,12,31,4,1,2,1,100,31,66,13
1,1,3,1,37,5,31,4,1,2,1,160,22,36,13
2,1,3,1,14,13,11,3,1,2,1,10,31,83,19
1,1,13,2,32,7,11,2,5,2,1,330,31,36,21
